"Date","Price","Open","High","Low","Change %"
"Dec 18, 2013","3.0473","3.0343","3.0495","3.0190","0.36%"
"Dec 17, 2013","3.0363","3.0346","3.0449","3.0241","0.13%"
"Dec 16, 2013","3.0325","3.0405","3.0467","3.0241","-0.36%"
"Dec 13, 2013","3.0434","3.0374","3.0496","3.0328","0.13%"
"Dec 12, 2013","3.0394","3.0331","3.0465","3.0243","0.14%"
"Dec 11, 2013","3.0351","3.0360","3.0449","3.0252","-0.06%"
"Dec 10, 2013","3.0370","3.0469","3.0488","3.0279","-0.35%"
"Dec 09, 2013","3.0478","3.0445","3.0609","3.0395","-0.22%"
"Dec 06, 2013","3.0545","3.0634","3.0805","3.0488","-0.36%"
"Dec 05, 2013","3.0654","3.0889","3.0935","3.0579","-0.83%"
"Dec 04, 2013","3.0909","3.0926","3.1032","3.0829","-0.06%"
"Dec 03, 2013","3.0927","3.0976","3.1067","3.0831","-0.22%"
"Dec 02, 2013","3.0996","3.0891","3.1043","3.0800","0.15%"
"Nov 29, 2013","3.0950","3.0834","3.0960","3.0752","0.31%"
"Nov 28, 2013","3.0854","3.0919","3.1023","3.0799","-0.27%"
"Nov 27, 2013","3.0939","3.0940","3.1023","3.0849","-0.09%"
"Nov 26, 2013","3.0966","3.1048","3.1081","3.0888","-0.33%"
"Nov 25, 2013","3.1067","3.0960","3.1113","3.0880","0.37%"
"Nov 22, 2013","3.0952","3.1096","3.1184","3.0890","-0.53%"
"Nov 21, 2013","3.1116","3.1182","3.1291","3.1038","-0.24%"
"Nov 20, 2013","3.1192","3.0893","3.1261","3.0750","0.97%"
"Nov 19, 2013","3.0892","3.0891","3.1023","3.0797","-0.06%"
"Nov 18, 2013","3.0911","3.1000","3.1084","3.0811","-0.39%"
"Nov 15, 2013","3.1032","3.1126","3.1193","3.0937","-0.37%"
"Nov 14, 2013","3.1146","3.1102","3.1226","3.1018","0.08%"
"Nov 13, 2013","3.1122","3.1288","3.1361","3.1042","-0.59%"
"Nov 12, 2013","3.1308","3.1405","3.1534","3.1204","-0.38%"
"Nov 11, 2013","3.1429","3.1305","3.1469","3.1235","0.48%"
"Nov 08, 2013","3.1279","3.1251","3.1485","3.1069","0.06%"
"Nov 07, 2013","3.1259","3.0854","3.1293","3.0775","1.25%"
"Nov 06, 2013","3.0873","3.1041","3.1076","3.0730","-0.61%"
"Nov 05, 2013","3.1061","3.0922","3.1119","3.0849","0.35%"
"Nov 04, 2013","3.0954","3.1058","3.1176","3.0850","-0.57%"
"Nov 01, 2013","3.1132","3.0792","3.1168","3.0720","0.96%"
"Oct 31, 2013","3.0835","3.0436","3.0837","3.0371","1.28%"
"Oct 30, 2013","3.0445","3.0450","3.0539","3.0237","-0.05%"
