code,date,Euro_super_95
AT,2020-06-08,1.014
AT,2020-06-01,1.011
AT,2020-05-25,1.006
AT,2020-05-18,0.992
AT,2020-05-11,1.019
AT,2020-05-04,1.022
AT,2020-04-27,1.035
AT,2020-04-20,1.043
AT,2020-04-06,1.086
AT,2020-03-30,1.083
AT,2020-03-23,1.085
AT,2020-03-16,1.071
AT,2020-03-09,1.157
AT,2020-03-02,1.184
AT,2020-02-24,1.211
AT,2020-02-17,1.196
AT,2020-02-10,1.201
AT,2020-02-03,1.212
AT,2020-01-27,1.225
AT,2020-01-20,1.233
AT,2020-01-13,1.243
AT,2020-01-06,1.238
AT,2019-12-16,1.228
AT,2019-12-09,1.246
AT,2019-12-02,1.243
AT,2019-11-25,1.239
AT,2019-11-18,1.238
AT,2019-11-11,1.244
AT,2019-11-04,1.233
AT,2019-10-28,1.233
AT,2019-10-21,1.232
AT,2019-10-14,1.239
AT,2019-10-07,1.248
AT,2019-09-30,1.244
AT,2019-09-23,1.269
AT,2019-09-16,1.245
AT,2019-09-09,1.246
AT,2019-09-02,1.233
AT,2019-08-26,1.239
AT,2019-08-19,1.237
AT,2019-08-12,1.247
AT,2019-08-05,1.266
AT,2019-07-29,1.263
AT,2019-07-22,1.266
AT,2019-07-15,1.274
AT,2019-07-08,1.269
AT,2019-07-01,1.254
AT,2019-06-24,1.246
AT,2019-06-17,1.263
AT,2019-06-10,1.267
AT,2019-06-03,1.305
AT,2019-05-27,1.313
AT,2019-05-20,1.306
AT,2019-05-13,1.296
AT,2019-05-06,1.288
AT,2019-04-29,1.292
AT,2019-04-15,1.271
AT,2019-04-08,1.244
AT,2019-04-01,1.224
AT,2019-03-25,1.204
AT,2019-03-18,1.207
AT,2019-03-11,1.202
AT,2019-03-04,1.189
AT,2019-02-25,1.197
AT,2019-02-18,1.178
AT,2019-02-11,1.167
AT,2019-02-04,1.16
AT,2019-01-28,1.169
AT,2019-01-21,1.168
AT,2019-01-14,1.169
AT,2019-01-07,1.172
AT,2018-12-17,1.212
AT,2018-12-10,1.242
AT,2018-12-03,1.282
AT,2018-11-26,1.31
AT,2018-11-19,1.313
AT,2018-11-12,1.317
AT,2018-11-05,1.329
AT,2018-10-29,1.325
AT,2018-10-22,1.331
AT,2018-10-15,1.336
AT,2018-10-08,1.334
AT,2018-10-01,1.328
AT,2018-09-24,1.327
AT,2018-09-17,1.324
AT,2018-09-10,1.316
AT,2018-09-03,1.31
AT,2018-08-27,1.297
AT,2018-08-20,1.298
AT,2018-08-13,1.294
AT,2018-08-06,1.289
AT,2018-07-30,1.283
AT,2018-07-23,1.28
AT,2018-07-16,1.287
AT,2018-07-09,1.292
AT,2018-07-02,1.288
AT,2018-06-25,1.281
AT,2018-06-18,1.294
AT,2018-06-11,1.295
AT,2018-06-04,1.308
AT,2018-05-28,1.311
AT,2018-05-21,1.285
AT,2018-05-14,1.267
AT,2018-05-07,1.25
AT,2018-04-30,1.242
AT,2018-04-23,1.225
AT,2018-04-16,1.217
AT,2018-04-09,1.205
AT,2018-03-26,1.175
AT,2018-03-19,1.161
AT,2018-03-12,1.162
AT,2018-03-05,1.18
AT,2018-02-26,1.181
AT,2018-02-19,1.195
AT,2018-02-12,1.198
AT,2018-02-05,1.21
AT,2018-01-29,1.209
AT,2018-01-22,1.205
AT,2018-01-15,1.207
AT,2018-01-08,1.205
AT,2018-01-01,1.205
AT,2017-12-18,1.194
AT,2017-12-11,1.191
AT,2017-12-04,1.202
AT,2017-11-27,1.199
AT,2017-11-20,1.211
AT,2017-11-13,1.216
AT,2017-11-06,1.194
AT,2017-10-30,1.175
AT,2017-10-23,1.174
AT,2017-10-16,1.173
AT,2017-10-09,1.181
AT,2017-10-02,1.184
AT,2017-09-25,1.181
AT,2017-09-18,1.184
AT,2017-09-11,1.196
AT,2017-09-04,1.179
AT,2017-08-28,1.152
AT,2017-08-21,1.151
AT,2017-08-14,1.153
AT,2017-08-07,1.152
AT,2017-07-31,1.144
AT,2017-07-24,1.146
AT,2017-07-17,1.144
AT,2017-07-10,1.148
AT,2017-07-03,1.143
AT,2017-06-26,1.155
AT,2017-06-19,1.156
AT,2017-06-12,1.157
AT,2017-06-05,1.162
AT,2017-05-29,1.173
AT,2017-05-22,1.173
AT,2017-05-15,1.172
AT,2017-05-08,1.173
AT,2017-05-01,1.19
AT,2017-04-24,1.2
AT,2017-04-10,1.194
AT,2017-04-03,1.165
AT,2017-03-27,1.144
AT,2017-03-20,1.151
AT,2017-03-13,1.183
AT,2017-03-06,1.203
AT,2017-02-27,1.212
AT,2017-02-20,1.206
AT,2017-02-13,1.195
AT,2017-02-06,1.19
AT,2017-01-30,1.182
AT,2017-01-23,1.189
AT,2017-01-16,1.192
AT,2017-01-09,1.194
AT,2017-01-02,1.194
AT,2016-12-19,1.171
AT,2016-12-12,1.16
AT,2016-12-05,1.154
AT,2016-11-28,1.129
AT,2016-11-21,1.118
AT,2016-11-14,1.117
AT,2016-11-07,1.137
AT,2016-10-31,1.147
AT,2016-10-24,1.154
AT,2016-10-17,1.157
AT,2016-10-10,1.142
AT,2016-10-03,1.125
AT,2016-09-26,1.121
AT,2016-09-19,1.116
AT,2016-09-12,1.119
AT,2016-09-05,1.114
AT,2016-08-29,1.108
AT,2016-08-22,1.114
AT,2016-08-15,1.092
AT,2016-08-08,1.093
AT,2016-08-01,1.098
AT,2016-07-25,1.115
AT,2016-07-18,1.117
AT,2016-07-11,1.132
AT,2016-07-04,1.152
AT,2016-06-27,1.154
AT,2016-06-20,1.148
AT,2016-06-13,1.152
AT,2016-06-06,1.164
AT,2016-05-30,1.161
AT,2016-05-23,1.138
AT,2016-05-16,1.128
AT,2016-05-09,1.125
AT,2016-05-02,1.137
AT,2016-04-25,1.12
AT,2016-04-18,1.099
AT,2016-04-11,1.087
AT,2016-04-04,1.082
AT,2016-03-21,1.056
AT,2016-03-14,1.057
AT,2016-03-07,1.038
AT,2016-02-29,1.037
AT,2016-02-22,1.043
AT,2016-02-15,1.036
AT,2016-02-08,1.051
AT,2016-02-01,1.057
AT,2016-01-25,1.054
AT,2016-01-18,1.063
AT,2016-01-11,1.088
AT,2016-01-04,1.094
AT,2015-12-14,1.11
AT,2015-12-07,1.128
AT,2015-11-30,1.14
AT,2015-11-23,1.134
AT,2015-11-16,1.152
AT,2015-11-09,1.144
AT,2015-11-02,1.123
AT,2015-10-26,1.109
AT,2015-10-19,1.124
AT,2015-10-12,1.148
AT,2015-10-05,1.141
AT,2015-09-28,1.157
AT,2015-09-21,1.16
AT,2015-09-14,1.173
AT,2015-09-07,1.18
AT,2015-08-31,1.183
AT,2015-08-24,1.204
AT,2015-08-17,1.23
AT,2015-08-10,1.262
AT,2015-08-03,1.269
AT,2015-07-27,1.286
AT,2015-07-20,1.293
AT,2015-07-13,1.305
AT,2015-07-06,1.294
AT,2015-06-29,1.286
AT,2015-06-22,1.291
AT,2015-06-15,1.297
AT,2015-06-08,1.281
AT,2015-06-01,1.275
AT,2015-05-25,1.276
AT,2015-05-18,1.254
AT,2015-05-11,1.269
AT,2015-05-04,1.264
AT,2015-04-27,1.269
AT,2015-04-20,1.255
AT,2015-04-13,1.223
AT,2015-03-30,1.232
AT,2015-03-23,1.215
AT,2015-03-16,1.22
AT,2015-03-09,1.211
AT,2015-03-02,1.196
AT,2015-02-23,1.183
AT,2015-02-16,1.171
AT,2015-02-09,1.153
AT,2015-02-02,1.116
AT,2015-01-26,1.112
AT,2015-01-19,1.109
AT,2015-01-12,1.128
AT,2015-01-05,1.167
AT,2014-12-15,1.191
AT,2014-12-08,1.221
AT,2014-12-01,1.276
AT,2014-11-24,1.294
AT,2014-11-17,1.312
AT,2014-11-10,1.311
AT,2014-11-03,1.32
AT,2014-10-27,1.319
AT,2014-10-20,1.344
AT,2014-10-13,1.373
AT,2014-10-06,1.383
AT,2014-09-29,1.379
AT,2014-09-22,1.382
AT,2014-09-15,1.386
AT,2014-09-08,1.391
AT,2014-09-01,1.362
AT,2014-08-25,1.346
AT,2014-08-18,1.34
AT,2014-08-11,1.365
AT,2014-08-04,1.381
AT,2014-07-28,1.381
AT,2014-07-21,1.387
AT,2014-07-14,1.387
AT,2014-07-07,1.393
AT,2014-06-30,1.399
AT,2014-06-23,1.398
AT,2014-06-16,1.383
AT,2014-06-09,1.363
AT,2014-06-02,1.37
AT,2014-05-26,1.365
AT,2014-05-19,1.366
AT,2014-05-12,1.356
AT,2014-05-05,1.368
AT,2014-04-28,1.373
AT,2014-04-14,1.359
AT,2014-04-07,1.347
AT,2014-03-31,1.345
AT,2014-03-24,1.337
AT,2014-03-17,1.344
AT,2014-03-10,1.344
AT,2014-03-03,1.35
AT,2014-02-24,1.358
AT,2014-02-17,1.353
AT,2014-02-10,1.338
AT,2014-02-03,1.336
AT,2014-01-27,1.341
AT,2014-01-20,1.334
AT,2014-01-13,1.343
AT,2014-01-06,1.341
AT,2013-12-16,1.353
AT,2013-12-09,1.362
AT,2013-12-02,1.349
AT,2013-11-25,1.355
AT,2013-11-18,1.345
AT,2013-11-11,1.329
AT,2013-11-04,1.333
AT,2013-10-28,1.338
AT,2013-10-21,1.362
AT,2013-10-14,1.372
AT,2013-10-07,1.355
AT,2013-09-30,1.375
AT,2013-09-23,1.387
AT,2013-09-16,1.398
AT,2013-09-09,1.432
AT,2013-09-02,1.441
AT,2013-08-26,1.415
AT,2013-08-19,1.418
AT,2013-08-12,1.408
AT,2013-08-05,1.416
AT,2013-07-29,1.419
AT,2013-07-22,1.429
AT,2013-07-15,1.427
AT,2013-07-08,1.398
AT,2013-07-01,1.395
BE,2022-09-19,1.675
BE,2022-09-12,1.655
BE,2022-09-05,1.689
BE,2022-08-29,1.734
BE,2022-08-22,1.719
BE,2022-08-15,1.742
BE,2022-08-08,1.78
BE,2022-08-01,1.847
BE,2022-07-25,1.875
BE,2022-07-18,1.91
BE,2022-07-11,1.991
BE,2022-07-04,2.006
BE,2022-06-27,2.043
BE,2022-06-20,2.111
BE,2022-06-13,2.107
BE,2022-06-06,2.023
BE,2022-05-30,1.947
BE,2022-05-23,1.968
BE,2022-05-16,1.926
BE,2022-05-09,1.876
BE,2022-05-02,1.822
BE,2022-04-25,1.763
BE,2022-04-11,1.787
BE,2022-04-04,1.808
BE,2022-03-28,1.76
BE,2022-03-21,1.753
BE,2022-03-14,1.951
BE,2022-03-07,1.812
BE,2022-02-28,1.735
BE,2022-02-21,1.701
BE,2022-02-14,1.685
BE,2022-02-07,1.673
BE,2022-01-31,1.657
BE,2022-01-24,1.648
BE,2022-01-17,1.625
BE,2022-01-10,1.647
BE,2022-01-03,1.64
BE,2021-12-20,1.615
BE,2021-12-13,1.561
BE,2021-12-06,1.582
BE,2021-11-29,1.642
BE,2021-11-22,1.718
BE,2021-11-15,1.686
BE,2021-11-08,1.673
BE,2021-11-01,1.644
BE,2021-10-25,1.629
BE,2021-10-18,1.622
BE,2021-10-11,1.569
BE,2021-10-04,1.544
BE,2021-09-27,1.523
BE,2021-09-20,1.536
BE,2021-09-13,1.511
BE,2021-09-06,1.511
BE,2021-08-30,1.499
BE,2021-08-23,1.533
BE,2021-08-16,1.504
BE,2021-08-09,1.514
BE,2021-08-02,1.524
BE,2021-07-26,1.513
BE,2021-07-19,1.493
BE,2021-07-12,1.491
BE,2021-07-05,1.499
BE,2021-06-28,1.499
BE,2021-06-21,1.482
BE,2021-06-14,1.461
BE,2021-06-07,1.436
BE,2021-05-31,1.444
BE,2021-05-24,1.479
BE,2021-05-17,1.495
BE,2021-05-10,1.447
BE,2021-05-03,1.416
BE,2021-04-26,1.421
BE,2021-04-19,1.415
BE,2021-04-12,1.406
BE,2021-03-29,1.412
BE,2021-03-22,1.428
BE,2021-03-15,1.437
BE,2021-03-08,1.407
BE,2021-03-01,1.361
BE,2021-02-22,1.355
BE,2021-02-15,1.346
BE,2021-02-08,1.339
BE,2021-02-01,1.308
BE,2021-01-25,1.314
BE,2021-01-18,1.295
BE,2021-01-11,1.266
BE,2020-12-21,1.301
BE,2020-12-14,1.281
BE,2020-12-07,1.262
BE,2020-11-30,1.268
BE,2020-11-23,1.265
BE,2020-11-16,1.241
BE,2020-11-09,1.235
BE,2020-11-02,1.265
BE,2020-10-26,1.297
BE,2020-10-19,1.305
BE,2020-10-12,1.291
BE,2020-10-05,1.297
BE,2020-09-28,1.317
BE,2020-09-21,1.288
BE,2020-09-14,1.324
BE,2020-09-07,1.348
BE,2020-08-31,1.32
BE,2020-08-24,1.312
BE,2020-08-17,1.308
BE,2020-08-10,1.303
BE,2020-08-03,1.312
BE,2020-07-27,1.296
BE,2020-07-20,1.266
BE,2020-07-13,1.306
BE,2020-07-06,1.281
BE,2020-06-29,1.246
BE,2020-06-22,1.249
BE,2020-06-15,1.228
BE,2020-06-08,1.239
BE,2020-06-01,1.216
BE,2020-05-25,1.19
BE,2020-05-18,1.17
BE,2020-05-11,1.156
BE,2020-05-04,1.145
BE,2020-04-27,1.103
BE,2020-04-20,1.342
BE,2020-04-06,1.096
BE,2020-03-30,1.058
BE,2020-03-23,1.076
BE,2020-03-16,1.21
BE,2020-03-09,1.32
BE,2020-03-02,1.377
BE,2020-02-24,1.376
BE,2020-02-17,1.363
BE,2020-02-10,1.39
BE,2020-02-03,1.354
BE,2020-01-27,1.407
BE,2020-01-20,1.413
BE,2020-01-13,1.415
BE,2020-01-06,1.446
BE,2019-12-16,1.408
BE,2019-12-09,1.392
BE,2019-12-02,1.373
BE,2019-11-25,1.388
BE,2019-11-18,1.388
BE,2019-11-11,1.382
BE,2019-11-04,1.382
BE,2019-10-28,1.364
BE,2019-10-21,1.367
BE,2019-10-14,1.403
BE,2019-10-07,1.41
BE,2019-09-30,1.401
BE,2019-09-23,1.387
BE,2019-09-16,1.366
BE,2019-09-09,1.362
BE,2019-09-02,1.366
BE,2019-08-26,1.381
BE,2019-08-19,1.438
BE,2019-08-12,1.362
BE,2019-08-05,1.442
BE,2019-07-29,1.444
BE,2019-07-22,1.445
BE,2019-07-15,1.432
BE,2019-07-08,1.42
BE,2019-07-01,1.395
BE,2019-06-24,1.416
BE,2019-06-17,1.379
BE,2019-06-10,1.424
BE,2019-06-03,1.528
BE,2019-05-27,1.496
BE,2019-05-20,1.439
BE,2019-05-13,1.477
BE,2019-05-06,1.558
BE,2019-04-29,1.479
BE,2019-04-15,1.419
BE,2019-04-08,1.421
BE,2019-04-01,1.384
BE,2019-03-25,1.395
BE,2019-03-18,1.371
BE,2019-03-11,1.346
BE,2019-03-04,1.327
BE,2019-02-25,1.329
BE,2019-02-18,1.313
BE,2019-02-11,1.304
BE,2019-02-04,1.31
BE,2019-01-28,1.284
BE,2019-01-21,1.303
BE,2019-01-14,1.272
BE,2019-01-07,1.293
BE,2018-12-17,1.326
BE,2018-12-10,1.304
BE,2018-12-03,1.331
BE,2018-11-26,1.33
BE,2018-11-19,1.362
BE,2018-11-12,1.41
BE,2018-11-05,1.454
BE,2018-10-29,1.428
BE,2018-10-22,1.428
BE,2018-10-15,1.418
BE,2018-10-08,1.477
BE,2018-10-01,1.42
BE,2018-09-24,1.449
BE,2018-09-17,1.45
BE,2018-09-10,1.526
BE,2018-09-03,1.455
BE,2018-08-27,1.47
BE,2018-08-20,1.433
BE,2018-08-13,1.439
BE,2018-08-06,1.449
BE,2018-07-30,1.428
BE,2018-07-23,1.407
BE,2018-07-16,1.444
BE,2018-07-09,1.433
BE,2018-07-02,1.489
BE,2018-06-25,1.438
BE,2018-06-18,1.442
BE,2018-06-11,1.411
BE,2018-06-04,1.49
BE,2018-05-28,1.454
BE,2018-05-21,1.457
BE,2018-05-14,1.404
BE,2018-05-07,1.44
BE,2018-04-30,1.409
BE,2018-04-23,1.384
BE,2018-04-16,1.395
BE,2018-04-09,1.393
BE,2018-03-26,1.326
BE,2018-03-19,1.318
BE,2018-03-12,1.278
BE,2018-03-05,1.334
BE,2018-02-26,1.374
BE,2018-02-19,1.33
BE,2018-02-12,1.363
BE,2018-02-05,1.369
BE,2018-01-29,1.363
BE,2018-01-22,1.351
BE,2018-01-15,1.366
BE,2018-01-08,1.362
BE,2018-01-01,1.349
BE,2017-12-18,1.332
BE,2017-12-11,1.306
BE,2017-12-04,1.375
BE,2017-11-27,1.385
BE,2017-11-20,1.362
BE,2017-11-13,1.385
BE,2017-11-06,1.349
BE,2017-10-30,1.336
BE,2017-10-23,1.326
BE,2017-10-16,1.312
BE,2017-10-09,1.317
BE,2017-10-02,1.352
BE,2017-09-25,1.334
BE,2017-09-18,1.308
BE,2017-09-11,1.348
BE,2017-09-04,1.361
BE,2017-08-28,1.315
BE,2017-08-21,1.317
BE,2017-08-14,1.356
BE,2017-08-07,1.337
BE,2017-07-31,1.298
BE,2017-07-24,1.308
BE,2017-07-17,1.295
BE,2017-07-10,1.323
BE,2017-07-03,1.319
BE,2017-06-26,1.315
BE,2017-06-19,1.303
BE,2017-06-12,1.324
BE,2017-06-05,1.323
BE,2017-05-29,1.338
BE,2017-05-22,1.382
BE,2017-05-15,1.343
BE,2017-05-08,1.399
BE,2017-05-01,1.379
BE,2017-04-24,1.432
BE,2017-04-10,1.356
BE,2017-04-03,1.381
BE,2017-03-27,1.3
BE,2017-03-20,1.341
BE,2017-03-13,1.385
BE,2017-03-06,1.401
BE,2017-02-27,1.397
BE,2017-02-20,1.416
BE,2017-02-13,1.356
BE,2017-02-06,1.376
BE,2017-01-30,1.41
BE,2017-01-23,1.392
BE,2017-01-16,1.366
BE,2017-01-09,1.394
BE,2017-01-02,1.355
BE,2016-12-19,1.329
BE,2016-12-12,1.313
BE,2016-12-05,1.273
BE,2016-11-28,1.275
BE,2016-11-21,1.268
BE,2016-11-14,1.265
BE,2016-11-07,1.297
BE,2016-10-31,1.304
BE,2016-10-24,1.304
BE,2016-10-17,1.341
BE,2016-10-10,1.267
BE,2016-10-03,1.267
BE,2016-09-26,1.27
BE,2016-09-19,1.264
BE,2016-09-12,1.255
BE,2016-09-05,1.28
BE,2016-08-29,1.265
BE,2016-08-22,1.222
BE,2016-08-15,1.26
BE,2016-08-08,1.232
BE,2016-08-01,1.233
BE,2016-07-25,1.28
BE,2016-07-18,1.295
BE,2016-07-11,1.282
BE,2016-07-04,1.325
BE,2016-06-27,1.312
BE,2016-06-20,1.328
BE,2016-06-13,1.318
BE,2016-06-06,1.346
BE,2016-05-30,1.329
BE,2016-05-23,1.271
BE,2016-05-16,1.293
BE,2016-05-09,1.293
BE,2016-05-02,1.298
BE,2016-04-25,1.268
BE,2016-04-18,1.266
BE,2016-04-11,1.253
BE,2016-04-04,1.229
BE,2016-03-21,1.212
BE,2016-03-14,1.196
BE,2016-03-07,1.196
BE,2016-02-29,1.18
BE,2016-02-22,1.184
BE,2016-02-15,1.158
BE,2016-02-08,1.188
BE,2016-02-01,1.188
BE,2016-01-25,1.2
BE,2016-01-18,1.192
BE,2016-01-11,1.296
BE,2016-01-04,1.206
BE,2015-12-14,1.211
BE,2015-12-07,1.31
BE,2015-11-30,1.357
BE,2015-11-23,1.286
BE,2015-11-16,1.332
BE,2015-11-09,1.276
BE,2015-11-02,1.272
BE,2015-10-26,1.272
BE,2015-10-19,1.304
BE,2015-10-12,1.283
BE,2015-10-05,1.343
BE,2015-09-28,1.3
BE,2015-09-21,1.32
BE,2015-09-14,1.347
BE,2015-09-07,1.321
BE,2015-08-31,1.291
BE,2015-08-24,1.336
BE,2015-08-17,1.383
BE,2015-08-10,1.411
BE,2015-08-03,1.42
BE,2015-07-27,1.464
BE,2015-07-20,1.458
BE,2015-07-13,1.458
BE,2015-07-06,1.461
BE,2015-06-29,1.442
BE,2015-06-22,1.474
BE,2015-06-15,1.485
BE,2015-06-08,1.44
BE,2015-06-01,1.462
BE,2015-05-25,1.453
BE,2015-05-18,1.43
BE,2015-05-11,1.456
BE,2015-05-04,1.455
BE,2015-04-27,1.449
BE,2015-04-20,1.418
BE,2015-04-13,1.416
BE,2015-03-30,1.404
BE,2015-03-23,1.374
BE,2015-03-16,1.398
BE,2015-03-09,1.386
BE,2015-03-02,1.38
BE,2015-02-23,1.349
BE,2015-02-16,1.319
BE,2015-02-09,1.326
BE,2015-02-02,1.239
BE,2015-01-26,1.234
BE,2015-01-19,1.246
BE,2015-01-12,1.293
BE,2015-01-05,1.383
BE,2014-12-15,1.383
BE,2014-12-08,1.383
BE,2014-12-01,1.377
BE,2014-11-24,1.431
BE,2014-11-17,1.449
BE,2014-11-10,1.451
BE,2014-11-03,1.451
BE,2014-10-27,1.423
BE,2014-10-20,1.507
BE,2014-10-13,1.56
BE,2014-10-06,1.497
BE,2014-09-29,1.537
BE,2014-09-22,1.571
BE,2014-09-15,1.617
BE,2014-09-08,1.555
BE,2014-09-01,1.593
BE,2014-08-25,1.545
BE,2014-08-18,1.557
BE,2014-08-11,1.554
BE,2014-08-04,1.546
BE,2014-07-28,1.517
BE,2014-07-21,1.604
BE,2014-07-14,1.604
BE,2014-07-07,1.609
BE,2014-06-30,1.643
BE,2014-06-23,1.601
BE,2014-06-16,1.601
BE,2014-06-09,1.59
BE,2014-06-02,1.59
BE,2014-05-26,1.605
BE,2014-05-19,1.577
BE,2014-05-12,1.571
BE,2014-05-05,1.624
BE,2014-04-28,1.554
BE,2014-04-14,1.538
BE,2014-04-07,1.533
BE,2014-03-31,1.482
BE,2014-03-24,1.522
BE,2014-03-17,1.532
BE,2014-03-10,1.553
BE,2014-03-03,1.495
BE,2014-02-24,1.555
BE,2014-02-17,1.533
BE,2014-02-10,1.541
BE,2014-02-03,1.521
BE,2014-01-27,1.527
BE,2014-01-20,1.503
BE,2014-01-13,1.512
BE,2014-01-06,1.552
BE,2013-12-16,1.509
BE,2013-12-09,1.528
BE,2013-12-02,1.544
BE,2013-11-25,1.503
BE,2013-11-18,1.563
BE,2013-11-11,1.504
BE,2013-11-04,1.504
BE,2013-10-28,1.537
BE,2013-10-21,1.528
BE,2013-10-14,1.536
BE,2013-10-07,1.52
BE,2013-09-30,1.544
BE,2013-09-23,1.528
BE,2013-09-16,1.61
BE,2013-09-09,1.64
BE,2013-09-02,1.648
BE,2013-08-26,1.595
BE,2013-08-19,1.612
BE,2013-08-12,1.653
BE,2013-08-05,1.603
BE,2013-07-29,1.603
BE,2013-07-22,1.686
BE,2013-07-15,1.608
BE,2013-07-08,1.571
BE,2013-07-01,1.573
BG,2022-09-19,1.477
BG,2022-09-12,1.512
BG,2022-09-05,1.543
BG,2022-08-29,1.558
BG,2022-08-22,1.574
BG,2022-08-15,1.589
BG,2022-08-08,1.615
BG,2022-08-01,1.64
BG,2022-07-25,1.692
BG,2022-07-18,1.708
BG,2022-07-11,1.708
BG,2022-07-04,1.724
BG,2022-06-27,1.714
BG,2022-06-20,1.691
BG,2022-06-13,1.665
BG,2022-06-06,1.625
BG,2022-05-30,1.595
BG,2022-05-23,1.577
BG,2022-05-16,1.541
BG,2022-05-09,1.519
BG,2022-05-02,1.496
BG,2022-04-25,1.485
BG,2022-04-11,1.485
BG,2022-04-04,1.481
BG,2022-03-28,1.463
BG,2022-03-21,1.467
BG,2022-03-14,1.445
BG,2022-03-07,1.375
BG,2022-02-28,1.334
BG,2022-02-21,1.283
BG,2022-02-14,1.265
BG,2022-02-07,1.256
BG,2022-01-31,1.241
BG,2022-01-24,1.227
BG,2022-01-17,1.193
BG,2022-01-10,1.198
BG,2022-01-03,1.193
BG,2021-12-20,1.193
BG,2021-12-13,1.193
BG,2021-12-06,1.203
BG,2021-11-29,1.213
BG,2021-11-22,1.215
BG,2021-11-15,1.21
BG,2021-11-08,1.209
BG,2021-11-01,1.199
BG,2021-10-25,1.19
BG,2021-10-18,1.179
BG,2021-10-11,1.159
BG,2021-10-04,1.143
BG,2021-09-27,1.137
BG,2021-09-20,1.137
BG,2021-09-13,1.134
BG,2021-09-06,1.133
BG,2021-08-30,1.134
BG,2021-08-23,1.131
BG,2021-08-16,1.131
BG,2021-08-09,1.131
BG,2021-08-02,1.099
BG,2021-07-26,1.099
BG,2021-07-19,1.099
BG,2021-07-12,1.075
BG,2021-07-05,1.075
BG,2021-06-28,1.062
BG,2021-06-21,1.045
BG,2021-06-14,1.045
BG,2021-06-07,1.039
BG,2021-05-31,1.039
BG,2021-05-24,1.04
BG,2021-05-17,1.033
BG,2021-05-10,1.033
BG,2021-05-03,1.032
BG,2021-04-26,1.032
BG,2021-04-19,1.032
BG,2021-04-12,1.029
BG,2021-03-29,1.022
BG,2021-03-22,1.019
BG,2021-03-15,0.954
BG,2021-03-08,0.954
BG,2021-03-01,0.954
BG,2021-02-22,0.954
BG,2021-02-15,0.954
BG,2021-02-08,0.943
BG,2021-02-01,0.937
BG,2021-01-25,0.917
BG,2021-01-18,0.917
BG,2021-01-11,0.907
BG,2020-12-21,0.897
BG,2020-12-14,0.895
BG,2020-12-07,0.894
BG,2020-11-30,0.894
BG,2020-11-23,0.894
BG,2020-11-16,0.896
BG,2020-11-09,0.897
BG,2020-11-02,0.899
BG,2020-10-26,0.899
BG,2020-10-19,0.898
BG,2020-10-12,0.896
BG,2020-10-05,0.893
BG,2020-09-28,0.893
BG,2020-09-21,0.894
BG,2020-09-14,0.896
BG,2020-09-07,0.896
BG,2020-08-31,0.894
BG,2020-08-24,0.893
BG,2020-08-17,0.893
BG,2020-08-10,0.892
BG,2020-08-03,0.884
BG,2020-07-27,0.884
BG,2020-07-20,0.878
BG,2020-07-13,0.873
BG,2020-07-06,0.864
BG,2020-06-29,0.858
BG,2020-06-22,0.85
BG,2020-06-15,0.842
BG,2020-06-08,0.836
BG,2020-06-01,0.835
BG,2020-05-25,0.826
BG,2020-05-18,0.817
BG,2020-05-11,0.822
BG,2020-05-04,0.843
BG,2020-04-27,0.868
BG,2020-04-20,0.881
BG,2020-04-06,0.91
BG,2020-03-30,0.959
BG,2020-03-23,1.013
BG,2020-03-16,1.06
BG,2020-03-09,1.093
BG,2020-03-02,1.099
BG,2020-02-24,1.102
BG,2020-02-17,1.106
BG,2020-02-10,1.107
BG,2020-02-03,1.108
BG,2020-01-27,1.109
BG,2020-01-20,1.109
BG,2020-01-13,1.11
BG,2020-01-06,1.108
BG,2019-12-16,1.106
BG,2019-12-09,1.105
BG,2019-12-02,1.105
BG,2019-11-25,1.105
BG,2019-11-18,1.109
BG,2019-11-11,1.109
BG,2019-11-04,1.107
BG,2019-10-28,1.108
BG,2019-10-21,1.107
BG,2019-10-14,1.108
BG,2019-10-07,1.111
BG,2019-09-30,1.109
BG,2019-09-23,1.105
BG,2019-09-16,1.1
BG,2019-09-09,1.1
BG,2019-09-02,1.105
BG,2019-08-26,1.107
BG,2019-08-19,1.109
BG,2019-08-12,1.111
BG,2019-08-05,1.113
BG,2019-07-29,1.113
BG,2019-07-22,1.115
BG,2019-07-15,1.111
BG,2019-07-08,1.113
BG,2019-07-01,1.108
BG,2019-06-24,1.109
BG,2019-06-17,1.116
BG,2019-06-10,1.126
BG,2019-06-03,1.131
BG,2019-05-27,1.136
BG,2019-05-20,1.134
BG,2019-05-13,1.123
BG,2019-05-06,1.111
BG,2019-04-29,1.098
BG,2019-04-15,1.134
BG,2019-04-08,1.065
BG,2019-04-01,1.064
BG,2019-03-25,1.058
BG,2019-03-18,1.041
BG,2019-03-11,1.036
BG,2019-03-04,1.031
BG,2019-02-25,1.012
BG,2019-02-18,1.002
BG,2019-02-11,0.993
BG,2019-02-04,0.983
BG,2019-01-28,0.994
BG,2019-01-21,0.975
BG,2019-01-14,0.976
BG,2019-01-07,0.979
BG,2018-12-17,1.001
BG,2018-12-10,1.006
BG,2018-12-03,1.033
BG,2018-11-26,1.058
BG,2018-11-19,1.097
BG,2018-11-12,1.155
BG,2018-11-05,1.187
BG,2018-10-29,1.197
BG,2018-10-22,1.184
BG,2018-10-15,1.17
BG,2018-10-08,1.155
BG,2018-10-01,1.151
