Date;Price;Akcyza;Opłata paliwowa;Change %
3.02.2010;2,98;1,05;0,23399;0,34%
2.02.2010;2,97;1,05;0,23399;-0,34%
30.01.2010;2,98;1,05;0,23399;0,00%
29.01.2010;2,98;1,05;0,23399;-0,33%
28.01.2010;2,99;1,05;0,23399;0,34%
27.01.2010;2,98;1,05;0,23399;0,00%
26.01.2010;2,98;1,05;0,23399;-0,67%
23.01.2010;3;1,05;0,23399;-0,33%
22.01.2010;3,01;1,05;0,23399;1,35%
21.01.2010;2,97;1,05;0,23399;-0,34%
20.01.2010;2,98;1,05;0,23399;-0,67%
19.01.2010;3;1,05;0,23399;-0,66%
16.01.2010;3,02;1,05;0,23399;-0,33%
15.01.2010;3,03;1,05;0,23399;-2,26%
14.01.2010;3,1;1,05;0,23399;-0,64%
13.01.2010;3,12;1,05;0,23399;-0,64%
12.01.2010;3,14;1,05;0,23399;-0,32%
9.01.2010;3,15;1,05;0,23399;0,00%
8.01.2010;3,15;1,05;0,23399;0,00%
7.01.2010;3,15;1,05;0,23399;-0,63%
6.01.2010;3,17;1,05;0,23399;0,00%
5.01.2010;3,17;1,05;0,23399;0,96%
2.01.2010;3,14;1,05;0,23399;-2,48%
1.01.2010;3,22;1,05;0,23399;4,21%
31.12.2009;3,09;1,05;0,09782;0,65%
30.12.2009;3,07;1,05;0,09782;1,32%
29.12.2009;3,03;1,05;0,09782;1,68%
24.12.2009;2,98;1,05;0,09782;2,05%
23.12.2009;2,92;1,05;0,09782;0,34%
22.12.2009;2,91;1,05;0,09782;1,39%
19.12.2009;2,87;1,05;0,09782;0,00%
18.12.2009;2,87;1,05;0,09782;1,06%
17.12.2009;2,84;1,05;0,09782;1,79%
16.12.2009;2,79;1,05;0,09782;0,72%
15.12.2009;2,77;1,05;0,09782;-0,36%
12.12.2009;2,78;1,05;0,09782;-0,36%
11.12.2009;2,79;1,05;0,09782;-1,41%
10.12.2009;2,83;1,05;0,09782;-0,35%
9.12.2009;2,84;1,05;0,09782;-0,35%
8.12.2009;2,85;1,05;0,09782;0,00%
4.12.2009;2,85;1,05;0,09782;0,00%
3.12.2009;2,85;1,05;0,09782;-0,70%
2.12.2009;2,87;1,05;0,09782;0,35%
1.12.2009;2,86;1,05;0,09782;0,35%
28.11.2009;2,85;1,05;0,09782;0,71%
27.11.2009;2,83;1,05;0,09782;0,00%
26.11.2009;2,83;1,05;0,09782;-1,05%
25.11.2009;2,86;1,05;0,09782;0,00%
24.11.2009;2,86;1,05;0,09782;0,00%
21.11.2009;2,86;1,05;0,09782;0,00%
20.11.2009;2,86;1,05;0,09782;-0,69%
19.11.2009;2,88;1,05;0,09782;1,41%
18.11.2009;2,84;1,05;0,09782;0,00%
17.11.2009;2,84;1,05;0,09782;-1,05%
14.11.2009;2,87;1,05;0,09782;-0,35%
13.11.2009;2,88;1,05;0,09782;-1,37%
11.11.2009;2,92;1,05;0,09782;-0,34%
10.11.2009;2,93;1,05;0,09782;-1,35%
7.11.2009;2,97;1,05;0,09782;0,00%
6.11.2009;2,97;1,05;0,09782;-0,34%
5.11.2009;2,98;1,05;0,09782;0,68%
4.11.2009;2,96;1,05;0,09782;-0,34%
31.10.2009;2,97;1,05;0,09782;-1,00%
30.10.2009;3;1,05;0,09782;1,69%
29.10.2009;2,95;1,05;0,09782;0,00%
28.10.2009;2,95;1,05;0,09782;0,68%
27.10.2009;2,93;1,05;0,09782;-0,68%
25.10.2009;2,95;1,05;0,09782;-0,67%
24.10.2009;2,97;1,05;0,09782;0,34%
23.10.2009;2,96;1,05;0,09782;1,72%
22.10.2009;2,91;1,05;0,09782;-0,34%
21.10.2009;2,92;1,05;0,09782;0,00%
20.10.2009;2,92;1,05;0,09782;0,00%
18.10.2009;2,92;1,05;0,09782;-1,35%
17.10.2009;2,96;1,05;0,09782;1,37%
16.10.2009;2,92;1,05;0,09782;0,34%
15.10.2009;2,91;1,05;0,09782;-1,69%
14.10.2009;2,96;1,05;0,09782;1,37%
13.10.2009;2,92;1,05;0,09782;0,34%
11.10.2009;2,91;1,05;0,09782;0,00%
10.10.2009;2,91;1,05;0,09782;1,39%
9.10.2009;2,87;1,05;0,09782;0,00%
8.10.2009;2,87;1,05;0,09782;-1,03%
7.10.2009;2,9;1,05;0,09782;-0,68%
6.10.2009;2,92;1,05;0,09782;0,00%
3.10.2009;2,92;1,05;0,09782;0,00%
2.10.2009;2,92;1,05;0,09782;1,04%
1.10.2009;2,89;1,05;0,09782;1,05%
30.09.2009;2,86;1,05;0,09782;0,70%
29.09.2009;2,84;1,05;0,09782;0,00%
26.09.2009;2,84;1,05;0,09782;-0,70%
25.09.2009;2,86;1,05;0,09782;-0,69%
24.09.2009;2,88;1,05;0,09782;0,00%
23.09.2009;2,88;1,05;0,09782;-0,69%
22.09.2009;2,9;1,05;0,09782;0,35%
19.09.2009;2,89;1,05;0,09782;0,70%
18.09.2009;2,87;1,05;0,09782;0,00%
17.09.2009;2,87;1,05;0,09782;-0,35%
16.09.2009;2,88;1,05;0,09782;0,00%
15.09.2009;2,88;1,05;0,09782;0,35%
12.09.2009;2,87;1,05;0,09782;-1,03%
11.09.2009;2,9;1,05;0,09782;1,05%
10.09.2009;2,87;1,05;0,09782;0,70%
9.09.2009;2,85;1,05;0,09782;0,00%
8.09.2009;2,85;1,05;0,09782;-1,38%
5.09.2009;2,89;1,05;0,09782;-0,69%
4.09.2009;2,91;1,05;0,09782;-0,34%
3.09.2009;2,92;1,05;0,09782;-0,34%
2.09.2009;2,93;1,05;0,09782;0,00%
29.08.2009;2,93;1,05;0,09782;0,00%
28.08.2009;2,93;1,05;0,09782;-1,01%
27.08.2009;2,96;1,05;0,09782;0,34%
26.08.2009;2,95;1,05;0,09782;0,68%
25.08.2009;2,93;1,05;0,09782;-0,68%
22.08.2009;2,95;1,05;0,09782;-0,67%
21.08.2009;2,97;1,05;0,09782;2,77%
20.08.2009;2,89;1,05;0,09782;0,00%
19.08.2009;2,89;1,05;0,09782;-0,34%
18.08.2009;2,9;1,05;0,09782;-0,68%
15.08.2009;2,92;1,05;0,09782;-0,68%
14.08.2009;2,94;1,05;0,09782;0,34%
12.08.2009;2,93;1,05;0,09782;0,34%
9.08.2009;2,92;1,05;0,09782;0,00%
8.08.2009;2,92;1,05;0,09782;0,69%
7.08.2009;2,9;1,05;0,09782;1,05%
6.08.2009;2,87;1,05;0,09782;-0,35%
5.08.2009;2,88;1,05;0,09782;0,35%
4.08.2009;2,87;1,05;0,09782;0,70%
2.08.2009;2,85;1,05;0,09782;0,00%
1.08.2009;2,85;1,05;0,09782;1,06%
31.07.2009;2,82;1,05;0,09782;-0,70%
30.07.2009;2,84;1,05;0,09782;-0,35%
29.07.2009;2,85;1,05;0,09782;0,35%
28.07.2009;2,84;1,05;0,09782;-0,35%
25.07.2009;2,85;1,05;0,09782;1,79%
24.07.2009;2,8;1,05;0,09782;-1,41%
23.07.2009;2,84;1,05;0,09782;1,43%
22.07.2009;2,8;1,05;0,09782;0,36%
21.07.2009;2,79;1,05;0,09782;1,09%
18.07.2009;2,76;1,05;0,09782;1,47%
17.07.2009;2,72;1,05;0,09782;0,74%
16.07.2009;2,7;1,05;0,09782;-0,37%
15.07.2009;2,71;1,05;0,09782;-0,37%
14.07.2009;2,72;1,05;0,09782;-0,73%
11.07.2009;2,74;1,05;0,09782;-1,08%
10.07.2009;2,77;1,05;0,09782;-1,07%
9.07.2009;2,8;1,05;0,09782;-1,06%
8.07.2009;2,83;1,05;0,09782;-0,70%
7.07.2009;2,85;1,05;0,09782;-1,04%
4.07.2009;2,88;1,05;0,09782;-1,71%
3.07.2009;2,93;1,05;0,09782;-0,68%
2.07.2009;2,95;1,05;0,09782;-0,67%
1.07.2009;2,97;1,05;0,09782;0,00%
30.06.2009;2,97;1,05;0,09782;0,00%
28.06.2009;2,97;1,05;0,09782;-0,67%
27.06.2009;2,99;1,05;0,09782;0,00%
26.06.2009;2,99;1,05;0,09782;0,67%
25.06.2009;2,97;1,05;0,09782;-1,66%
24.06.2009;3,02;1,05;0,09782;-0,66%
23.06.2009;3,04;1,05;0,09782;0,66%
20.06.2009;3,02;1,05;0,09782;-0,98%
19.06.2009;3,05;1,05;0,09782;0,00%
18.06.2009;3,05;1,05;0,09782;1,33%
17.06.2009;3,01;1,05;0,09782;0,33%
16.06.2009;3;1,05;0,09782;0,00%
14.06.2009;3;1,05;0,09782;0,00%
13.06.2009;3;1,05;0,09782;0,33%
12.06.2009;2,99;1,05;0,09782;0,34%
11.06.2009;2,98;1,05;0,09782;0,68%
10.06.2009;2,96;1,05;0,09782;-0,34%
9.06.2009;2,97;1,05;0,09782;0,00%
7.06.2009;2,97;1,05;0,09782;0,00%
6.06.2009;2,97;1,05;0,09782;1,02%
5.06.2009;2,94;1,05;0,09782;0,34%
4.06.2009;2,93;1,05;0,09782;1,74%
3.06.2009;2,88;1,05;0,09782;1,77%
2.06.2009;2,83;1,05;0,09782;0,35%
31.05.2009;2,82;1,05;0,09782;1,44%
30.05.2009;2,78;1,05;0,09782;1,46%
29.05.2009;2,74;1,05;0,09782;1,11%
28.05.2009;2,71;1,05;0,09782;1,12%
27.05.2009;2,68;1,05;0,09782;0,00%
26.05.2009;2,68;1,05;0,09782;0,00%
23.05.2009;2,68;1,05;0,09782;-0,37%
22.05.2009;2,69;1,05;0,09782;0,00%
21.05.2009;2,69;1,05;0,09782;-0,74%
20.05.2009;2,71;1,05;0,09782;0,00%
19.05.2009;2,71;1,05;0,09782;0,00%
16.05.2009;2,71;1,05;0,09782;-0,37%
15.05.2009;2,72;1,05;0,09782;-0,37%
14.05.2009;2,73;1,05;0,09782;-0,36%
13.05.2009;2,74;1,05;0,09782;0,74%
12.05.2009;2,72;1,05;0,09782;-0,73%
10.05.2009;2,74;1,05;0,09782;0,00%
9.05.2009;2,74;1,05;0,09782;1,86%
8.05.2009;2,69;1,05;0,09782;1,13%
7.05.2009;2,66;1,05;0,09782;0,00%
6.05.2009;2,66;1,05;0,09782;0,00%
5.05.2009;2,66;1,05;0,09782;-0,75%
1.05.2009;2,68;1,05;0,09782;-0,37%
30.04.2009;2,69;1,05;0,09782;0,37%
28.04.2009;2,68;1,05;0,09782;-0,37%
26.04.2009;2,69;1,05;0,09782;0,00%
25.04.2009;2,69;1,05;0,09782;0,00%
24.04.2009;2,69;1,05;0,09782;0,37%
23.04.2009;2,68;1,05;0,09782;0,00%
22.04.2009;2,68;1,05;0,09782;-0,37%
21.04.2009;2,69;1,05;0,09782;-0,37%
18.04.2009;2,7;1,05;0,09782;0,00%
17.04.2009;2,7;1,05;0,09782;-0,37%
16.04.2009;2,71;1,05;0,09782;0,00%
11.04.2009;2,71;1,05;0,09782;-1,09%
10.04.2009;2,74;1,05;0,09782;0,74%
9.04.2009;2,72;1,05;0,09782;0,00%
8.04.2009;2,72;1,05;0,09782;-1,09%
4.04.2009;2,75;1,05;0,09782;1,10%
3.04.2009;2,72;1,05;0,09782;-1,45%
2.04.2009;2,76;1,05;0,09782;-1,08%
1.04.2009;2,79;1,05;0,09782;1,09%
31.03.2009;2,76;1,05;0,09782;0,00%
28.03.2009;2,76;1,05;0,09782;0,00%
27.03.2009;2,76;1,05;0,09782;0,36%
26.03.2009;2,75;1,05;0,09782;2,23%
25.03.2009;2,69;1,05;0,09782;3,46%
24.03.2009;2,6;1,05;0,09782;1,17%
21.03.2009;2,57;1,05;0,09782;1,18%
20.03.2009;2,54;1,05;0,09782;0,79%
19.03.2009;2,52;1,05;0,09782;-2,33%
18.03.2009;2,58;1,05;0,09782;-1,15%
17.03.2009;2,61;1,05;0,09782;-0,38%
14.03.2009;2,62;1,05;0,09782;-0,38%
13.03.2009;2,63;1,05;0,09782;-0,75%
12.03.2009;2,65;1,05;0,09782;-0,38%
11.03.2009;2,66;1,05;0,09782;0,00%
10.03.2009;2,66;1,05;0,09782;-0,37%
7.03.2009;2,67;1,05;0,09782;-1,11%
6.03.2009;2,7;1,05;0,09782;0,75%
5.03.2009;2,68;1,05;0,09782;0,00%
4.03.2009;2,68;1,05;0,09782;0,37%
3.03.2009;2,67;1,05;0,09782;-0,74%
28.02.2009;2,69;1,05;0,09782;0,37%
27.02.2009;2,68;1,05;0,09782;-0,37%
26.02.2009;2,69;1,05;0,09782;-0,74%
25.02.2009;2,71;1,05;0,09782;-0,37%
24.02.2009;2,72;1,05;0,09782;-0,37%
21.02.2009;2,73;1,05;0,09782;-2,85%
20.02.2009;2,81;1,05;0,09782;-0,35%
19.02.2009;2,82;1,05;0,09782;0,36%
17.02.2009;2,81;1,05;0,09782;0,00%
14.02.2009;2,81;1,05;0,09782;0,36%
13.02.2009;2,8;1,05;0,09782;-1,06%
12.02.2009;2,83;1,05;0,09782;-0,35%
11.02.2009;2,84;1,05;0,09782;0,35%
10.02.2009;2,83;1,05;0,09782;0,00%
7.02.2009;2,83;1,05;0,09782;0,00%
6.02.2009;2,83;1,05;0,09782;1,07%
5.02.2009;2,8;1,05;0,09782;0,00%
4.02.2009;2,8;1,05;0,09782;0,36%
3.02.2009;2,79;1,05;0,09782;2,20%
31.01.2009;2,73;1,05;0,09782;1,49%
30.01.2009;2,69;1,05;0,09782;-0,37%
29.01.2009;2,7;1,05;0,09782;0,00%
28.01.2009;2,7;1,05;0,09782;1,50%
27.01.2009;2,66;1,05;0,09782;0,38%
24.01.2009;2,65;1,05;0,09782;-0,38%
23.01.2009;2,66;1,05;0,09782;-0,37%
22.01.2009;2,67;1,05;0,09782;1,14%
21.01.2009;2,64;1,05;0,09782;0,38%
20.01.2009;2,63;1,05;0,09782;0,00%
17.01.2009;2,63;1,05;0,09782;0,77%
16.01.2009;2,61;1,05;0,09782;-1,14%
15.01.2009;2,64;1,05;0,09782;1,15%
14.01.2009;2,61;1,05;0,09782;-0,76%
13.01.2009;2,63;1,05;0,09782;0,38%
10.01.2009;2,62;1,05;0,09782;0,00%
9.01.2009;2,62;1,05;0,09782;0,00%
8.01.2009;2,62;1,05;0,09782;2,34%
7.01.2009;2,56;1,05;0,09782;2,81%
6.01.2009;2,49;1,05;0,09782;1,22%
3.01.2009;2,46;1,05;0,09782;0,82%
1.01.2009;2,44;1,05;0,09782;0,00%
31.12.2008;2,44;1,05;0,09369;-0,81%
30.12.2008;2,46;1,05;0,09369;-0,81%
25.12.2008;2,48;1,05;0,09369;-1,20%
24.12.2008;2,51;1,05;0,09369;-0,79%
23.12.2008;2,53;1,05;0,09369;-0,39%
20.12.2008;2,54;1,05;0,09369;-0,78%
19.12.2008;2,56;1,05;0,09369;-0,39%
18.12.2008;2,57;1,05;0,09369;-0,39%
17.12.2008;2,58;1,05;0,09369;1,18%
16.12.2008;2,55;1,05;0,09369;-1,16%
13.12.2008;2,58;1,05;0,09369;0,39%
12.12.2008;2,57;1,05;0,09369;-0,77%
11.12.2008;2,59;1,05;0,09369;-0,77%
10.12.2008;2,61;1,05;0,09369;-1,14%
9.12.2008;2,64;1,05;0,09369;-1,49%
6.12.2008;2,68;1,05;0,09369;0,00%
5.12.2008;2,68;1,05;0,09369;-0,74%
4.12.2008;2,7;1,05;0,09369;-1,82%
3.12.2008;2,75;1,05;0,09369;-1,08%
2.12.2008;2,78;1,05;0,09369;-0,36%
1.12.2008;2,79;1,05;0,09369;-0,71%
29.11.2008;2,81;1,05;0,09369;-0,71%
28.11.2008;2,83;1,05;0,09369;-0,35%
27.11.2008;2,84;1,05;0,09369;-0,70%
26.11.2008;2,86;1,05;0,09369;0,00%
25.11.2008;2,86;1,05;0,09369;-0,69%
22.11.2008;2,88;1,05;0,09369;-0,35%
21.11.2008;2,89;1,05;0,09369;-0,69%
20.11.2008;2,91;1,05;0,09369;-2,02%
19.11.2008;2,97;1,05;0,09369;-0,34%
18.11.2008;2,98;1,05;0,09369;0,00%
15.11.2008;2,98;1,05;0,09369;0,34%
14.11.2008;2,97;1,05;0,09369;-1,00%
13.11.2008;3;1,05;0,09369;-1,64%
10.11.2008;3,05;1,05;0,09369;0,00%
8.11.2008;3,05;1,05;0,09369;0,00%
7.11.2008;3,05;1,05;0,09369;-0,65%
6.11.2008;3,07;1,05;0,09369;0,00%
5.11.2008;3,07;1,05;0,09369;-0,97%
4.11.2008;3,1;1,05;0,09369;-1,27%
1.11.2008;3,14;1,05;0,09369;-1,57%
31.10.2008;3,19;1,05;0,09369;0,00%
30.10.2008;3,19;1,05;0,09369;0,63%
29.10.2008;3,17;1,05;0,09369;0,63%
28.10.2008;3,15;1,05;0,09369;1,29%
26.10.2008;3,11;1,05;0,09369;0,00%
25.10.2008;3,11;1,05;0,09369;2,64%
24.10.2008;3,03;1,05;0,09369;1,34%
23.10.2008;2,99;1,05;0,09369;0,34%
22.10.2008;2,98;1,05;0,09369;-0,67%
21.10.2008;3;1,05;0,09369;-0,33%
18.10.2008;3,01;1,05;0,09369;-0,66%
17.10.2008;3,03;1,05;0,09369;-0,33%
16.10.2008;3,04;1,05;0,09369;-0,33%
15.10.2008;3,05;1,05;0,09369;-0,65%
14.10.2008;3,07;1,05;0,09369;-1,29%
11.10.2008;3,11;1,05;0,09369;-1,27%
10.10.2008;3,15;1,05;0,09369;-0,94%
9.10.2008;3,18;1,05;0,09369;-0,62%
8.10.2008;3,2;1,05;0,09369;-0,31%
7.10.2008;3,21;1,05;0,09369;-0,62%
4.10.2008;3,23;1,05;0,09369;0,00%
3.10.2008;3,23;1,05;0,09369;0,94%
2.10.2008;3,2;1,05;0,09369;0,00%
1.10.2008;3,2;1,05;0,09369;-0,62%
30.09.2008;3,22;1,05;0,09369;0,31%
27.09.2008;3,21;1,05;0,09369;-0,31%
26.09.2008;3,22;1,05;0,09369;1,26%
25.09.2008;3,18;1,05;0,09369;0,32%
24.09.2008;3,17;1,05;0,09369;0,32%
23.09.2008;3,16;1,05;0,09369;0,00%
20.09.2008;3,16;1,05;0,09369;-0,94%
19.09.2008;3,19;1,05;0,09369;-1,24%
18.09.2008;3,23;1,05;0,09369;-1,52%
17.09.2008;3,28;1,05;0,09369;-1,20%
16.09.2008;3,32;1,05;0,09369;0,00%
13.09.2008;3,32;1,05;0,09369;0,30%
12.09.2008;3,31;1,05;0,09369;-0,60%
11.09.2008;3,33;1,05;0,09369;0,00%
10.09.2008;3,33;1,05;0,09369;0,60%
9.09.2008;3,31;1,05;0,09369;0,30%
6.09.2008;3,3;1,05;0,09369;-0,30%
5.09.2008;3,31;1,05;0,09369;-0,30%
4.09.2008;3,32;1,05;0,09369;0,00%
3.09.2008;3,32;1,05;0,09369;-0,30%
2.09.2008;3,33;1,05;0,09369;0,30%
30.08.2008;3,32;1,05;0,09369;0,00%
29.08.2008;3,32;1,05;0,09369;0,61%
28.08.2008;3,3;1,05;0,09369;0,92%
27.08.2008;3,27;1,05;0,09369;0,00%
26.08.2008;3,27;1,05;0,09369;-1,21%
23.08.2008;3,31;1,05;0,09369;2,16%
22.08.2008;3,24;1,05;0,09369;-0,61%
21.08.2008;3,26;1,05;0,09369;0,62%
20.08.2008;3,24;1,05;0,09369;1,57%
19.08.2008;3,19;1,05;0,09369;-0,93%
16.08.2008;3,22;1,05;0,09369;0,31%
15.08.2008;3,21;1,05;0,09369;0,31%
14.08.2008;3,2;1,05;0,09369;0,63%
13.08.2008;3,18;1,05;0,09369;-0,31%
12.08.2008;3,19;1,05;0,09369;-0,31%
9.08.2008;3,2;1,05;0,09369;-0,62%
8.08.2008;3,22;1,05;0,09369;-0,62%
7.08.2008;3,24;1,05;0,09369;-0,92%
6.08.2008;3,27;1,05;0,09369;-0,91%
5.08.2008;3,3;1,05;0,09369;-0,30%
2.08.2008;3,31;1,05;0,09369;-0,30%
1.08.2008;3,32;1,05;0,09369;-0,60%
31.07.2008;3,34;1,05;0,09369;-0,60%
30.07.2008;3,36;1,05;0,09369;-0,30%
29.07.2008;3,37;1,05;0,09369;-0,59%
26.07.2008;3,39;1,05;0,09369;-0,59%
25.07.2008;3,41;1,05;0,09369;0,00%
24.07.2008;3,41;1,05;0,09369;-0,87%
23.07.2008;3,44;1,05;0,09369;-1,15%
22.07.2008;3,48;1,05;0,09369;-1,42%
19.07.2008;3,53;1,05;0,09369;0,57%
18.07.2008;3,51;1,05;0,09369;-1,68%
17.07.2008;3,57;1,05;0,09369;-1,38%
16.07.2008;3,62;1,05;0,09369;0,00%
15.07.2008;3,62;1,05;0,09369;1,40%
12.07.2008;3,57;1,05;0,09369;1,13%
11.07.2008;3,53;1,05;0,09369;-0,84%
10.07.2008;3,56;1,05;0,09369;-2,20%
9.07.2008;3,64;1,05;0,09369;-0,55%
8.07.2008;3,66;1,05;0,09369;-0,27%
5.07.2008;3,67;1,05;0,09369;0,82%
4.07.2008;3,64;1,05;0,09369;0,28%
3.07.2008;3,63;1,05;0,09369;1,11%
2.07.2008;3,59;1,05;0,09369;-0,28%
1.07.2008;3,6;1,05;0,09369;0,28%
28.06.2008;3,59;1,05;0,09369;0,84%
27.06.2008;3,56;1,05;0,09369;-0,84%
26.06.2008;3,59;1,05;0,09369;-0,55%
25.06.2008;3,61;1,05;0,09369;0,28%
24.06.2008;3,6;1,05;0,09369;0,28%
21.06.2008;3,59;1,05;0,09369;-0,83%
20.06.2008;3,62;1,05;0,09369;-0,82%
19.06.2008;3,65;1,05;0,09369;-1,08%
18.06.2008;3,69;1,05;0,09369;0,27%
17.06.2008;3,68;1,05;0,09369;0,82%
14.06.2008;3,65;1,05;0,09369;0,00%
13.06.2008;3,65;1,05;0,09369;0,00%
12.06.2008;3,65;1,05;0,09369;0,27%
11.06.2008;3,64;1,05;0,09369;0,83%
10.06.2008;3,61;1,05;0,09369;2,85%
8.06.2008;3,51;1,05;0,09369;0,00%
7.06.2008;3,51;1,05;0,09369;0,29%
6.06.2008;3,5;1,05;0,09369;-0,85%
5.06.2008;3,53;1,05;0,09369;-1,12%
4.06.2008;3,57;1,05;0,09369;-0,83%
3.06.2008;3,6;1,05;0,09369;-1,10%
31.05.2008;3,64;1,05;0,09369;-0,55%
30.05.2008;3,66;1,05;0,09369;-0,54%
29.05.2008;3,68;1,05;0,09369;-0,27%
27.05.2008;3,69;1,05;0,09369;1,10%
25.05.2008;3,65;1,05;0,09369;0,27%
24.05.2008;3,64;1,05;0,09369;0,55%
22.05.2008;3,62;1,05;0,09369;0,28%
21.05.2008;3,61;1,05;0,09369;0,00%
20.05.2008;3,61;1,05;0,09369;-0,28%
17.05.2008;3,62;1,05;0,09369;0,28%
16.05.2008;3,61;1,05;0,09369;0,84%
15.05.2008;3,58;1,05;0,09369;0,85%
14.05.2008;3,55;1,05;0,09369;1,14%
13.05.2008;3,51;1,05;0,09369;1,15%
10.05.2008;3,47;1,05;0,09369;1,17%
9.05.2008;3,43;1,05;0,09369;0,00%
8.05.2008;3,43;1,05;0,09369;0,59%
6.05.2008;3,41;1,05;0,09369;0,00%
3.05.2008;3,41;1,05;0,09369;-0,58%
1.05.2008;3,43;1,05;0,09369;0,29%
30.04.2008;3,42;1,05;0,09369;0,88%
29.04.2008;3,39;1,05;0,09369;1,50%
26.04.2008;3,34;1,05;0,09369;1,21%
25.04.2008;3,3;1,05;0,09369;0,00%
24.04.2008;3,3;1,05;0,09369;0,00%
23.04.2008;3,3;1,05;0,09369;0,30%
22.04.2008;3,29;1,05;0,09369;0,30%
19.04.2008;3,28;1,05;0,09369;-0,30%
18.04.2008;3,29;1,05;0,09369;0,00%
16.04.2008;3,29;1,05;0,09369;0,00%
15.04.2008;3,29;1,05;0,09369;0,00%
12.04.2008;3,29;1,05;0,09369;0,92%
11.04.2008;3,26;1,05;0,09369;0,93%
10.04.2008;3,23;1,05;0,09369;0,62%
9.04.2008;3,21;1,05;0,09369;0,94%
8.04.2008;3,18;1,05;0,09369;-0,31%
5.04.2008;3,19;1,05;0,09369;0,00%
4.04.2008;3,19;1,05;0,09369;-0,31%
3.04.2008;3,2;1,05;0,09369;-0,62%
2.04.2008;3,22;1,05;0,09369;0,31%
1.04.2008;3,21;1,05;0,09369;0,31%
30.03.2008;3,2;1,05;0,09369;0,00%
29.03.2008;3,2;1,05;0,09369;0,63%
28.03.2008;3,18;1,05;0,09369;0,00%
27.03.2008;3,18;1,05;0,09369;-1,85%
22.03.2008;3,24;1,05;0,09369;-1,52%
21.03.2008;3,29;1,05;0,09369;-0,90%
20.03.2008;3,32;1,05;0,09369;-0,30%
19.03.2008;3,33;1,05;0,09369;-0,89%
18.03.2008;3,36;1,05;0,09369;0,60%
15.03.2008;3,34;1,05;0,09369;0,00%
14.03.2008;3,34;1,05;0,09369;0,30%
13.03.2008;3,33;1,05;0,09369;0,30%
12.03.2008;3,32;1,05;0,09369;0,61%
11.03.2008;3,3;1,05;0,09369;1,23%
8.03.2008;3,26;1,05;0,09369;1,24%
7.03.2008;3,22;1,05;0,09369;1,26%
6.03.2008;3,18;1,05;0,09369;-0,31%
5.03.2008;3,19;1,05;0,09369;0,00%
4.03.2008;3,19;1,05;0,09369;0,63%
1.03.2008;3,17;1,05;0,09369;-0,31%
29.02.2008;3,18;1,05;0,09369;-0,31%
28.02.2008;3,19;1,05;0,09369;0,00%
27.02.2008;3,19;1,05;0,09369;0,00%
26.02.2008;3,19;1,05;0,09369;0,00%
23.02.2008;3,19;1,05;0,09369;0,00%
22.02.2008;3,19;1,05;0,09369;0,63%
21.02.2008;3,17;1,05;0,09369;0,63%
20.02.2008;3,15;1,05;0,09369;0,00%
19.02.2008;3,15;1,05;0,09369;0,32%
16.02.2008;3,14;1,05;0,09369;1,62%
15.02.2008;3,09;1,05;0,09369;0,65%
14.02.2008;3,07;1,05;0,09369;0,99%
13.02.2008;3,04;1,05;0,09369;1,00%
12.02.2008;3,01;1,05;0,09369;1,69%
8.02.2008;2,96;1,05;0,09369;0,00%
7.02.2008;2,96;1,05;0,09369;0,00%
6.02.2008;2,96;1,05;0,09369;-0,34%
5.02.2008;2,97;1,05;0,09369;0,00%
2.02.2008;2,97;1,05;0,09369;0,00%
1.02.2008;2,97;1,05;0,09369;0,34%
31.01.2008;2,96;1,05;0,09369;0,34%
29.01.2008;2,95;1,05;0,09369;0,00%
26.01.2008;2,95;1,05;0,09369;0,34%
24.01.2008;2,94;1,05;0,09369;0,00%
23.01.2008;2,94;1,05;0,09369;0,34%
22.01.2008;2,93;1,05;0,09369;0,00%
19.01.2008;2,93;1,05;0,09369;0,34%
18.01.2008;2,92;1,05;0,09369;-1,35%
17.01.2008;2,96;1,05;0,09369;-0,67%
16.01.2008;2,98;1,05;0,09369;0,34%
15.01.2008;2,97;1,05;0,09369;-1,00%
12.01.2008;3;1,05;0,09369;-1,32%
11.01.2008;3,04;1,05;0,09369;-0,98%
9.01.2008;3,07;1,05;0,09369;-0,97%
8.01.2008;3,1;1,05;0,09369;-0,64%
5.01.2008;3,12;1,05;0,09369;0,00%
4.01.2008;3,12;1,05;0,09369;0,32%
1.01.2008;3,11;1,05;0,09369;-0,32%
29.12.2007;3,12;1,05;0,09177;0,65%
25.12.2007;3,1;1,05;0,09177;-0,32%
22.12.2007;3,11;1,05;0,09177;0,00%
21.12.2007;3,11;1,05;0,09177;0,32%
20.12.2007;3,1;1,05;0,09177;0,65%
19.12.2007;3,08;1,05;0,09177;1,32%
18.12.2007;3,04;1,05;0,09177;0,66%
15.12.2007;3,02;1,05;0,09177;0,67%
14.12.2007;3;1,05;0,09177;0,33%
13.12.2007;2,99;1,05;0,09177;-0,66%
12.12.2007;3,01;1,05;0,09177;-0,66%
11.12.2007;3,03;1,05;0,09177;-0,66%
8.12.2007;3,05;1,05;0,09177;-0,97%
7.12.2007;3,08;1,05;0,09177;-1,28%
6.12.2007;3,12;1,05;0,09177;-2,19%
5.12.2007;3,19;1,05;0,09177;-1,24%
4.12.2007;3,23;1,05;0,09177;-1,52%
1.12.2007;3,28;1,05;0,09177;0,00%
